Alabama:2015:Acantharchus pomotis
Missouri:2015:Mustela nivalis
Missouri:2015:Myotis austroriparius
Missouri:2015:Myotis grisescens
Missouri:2015:Myotis leibii
Missouri:2015:Myotis septentrionalis
Missouri:2015:Myotis sodalis
Missouri:2015:Nehalennia gracilis
Missouri:2015:Nehalennia irene
Missouri:2015:Nemastylis geminiflora
Missouri:2015:Neoconocephalus exiliscanorus
Missouri:2015:Neoconocephalus lyristes
Missouri:2015:Neotridactylus apicialis
Missouri:2015:Nicrophorus americanus
Missouri:2015:Notropis buchanani
Missouri:2015:Notropis chalybaeus
Missouri:2015:Notropis greenei
Missouri:2015:Notropis heterolepis
Missouri:2015:Notropis maculatus
Missouri:2015:Notropis ozarcanus
Missouri:2015:Notropis sabinae
Missouri:2015:Notropis shumardi
Missouri:2015:Notropis texanus
Missouri:2015:Notropis topeka
Missouri:2015:Noturus eleutherus
Missouri:2015:Noturus flavater
Missouri:2015:Noturus placidus
Missouri:2015:Nycticorax nycticorax
Missouri:2015:Nyssa aquatica
Missouri:2015:Obolaria virginica
Missouri:2015:Obovaria jacksoniana
Missouri:2015:Ochrotomys nuttalli
Missouri:2015:Ochrotrichia contorta
Missouri:2015:Oenothera clelandii
Missouri:2015:Oenothera perennis
Missouri:2015:Oenothera suffrutescens
Missouri:2015:Oenothera triloba
Missouri:2015:Oligoneuron riddellii
Missouri:2015:Oncopodura hoffi
Missouri:2015:Ophisaurus attenuatus attenuatus
Missouri:2015:Orconectes eupunctus
Missouri:2015:Orconectes harrisonii
Missouri:2015:Orconectes lancifer
Missouri:2015:Orconectes marchandi
Missouri:2015:Orconectes meeki meeki
Missouri:2015:Orconectes peruncus
Missouri:2015:Orconectes quadruncus
Missouri:2015:Orconectes stygocaneyi
Missouri:2015:Orconectes williamsi
Missouri:2015:Oryzomys palustris
Missouri:2015:Oryzopsis racemosa
Missouri:2015:Oxytropis lambertii
Missouri:2015:Pantherophis ramspotti
Missouri:2015:Pantherophis vulpinus
Missouri:2015:Pardalophora saussurei
Missouri:2015:Parnassia grandifolia
Missouri:2015:Paronychia virginica
Missouri:2015:Paroxya hoosieri
Missouri:2015:Passerina ciris
Missouri:2015:Pedicularis lanceolata
Missouri:2015:Penstemon cobaea
Missouri:2015:Pentacora signoreti
Missouri:2015:Percina copelandi
Missouri:2015:Percina cymatotaenia
Missouri:2015:Percina maculata
Missouri:2015:Percina nasuta
Missouri:2015:Percina shumardi
Missouri:2015:Percina uranidea 
Missouri:2015:Percopsis omiscomaycus 
Missouri:2015:Perognathus flavescens
Missouri:2015:Peromyscus gossypinus
Missouri:2015:Peucaea aestivalis
Missouri:2015:Phacelia covillei
Missouri:2015:Phanetta subterranea
Missouri:2015:Philadelphus pubescens var. verrucosus
Missouri:2015:Phlox amplifolia
Missouri:2015:Phrixocnemis truculentus
Missouri:2015:Phyllobrotica lengi
Missouri:2015:Phyllobrotica nigritarsis
Missouri:2015:Physaria filiformis
Missouri:2015:Pimephales tenellus parviceps
Missouri:2015:Pimephales tenellus tenellus
Missouri:2015:Piranga rubra
Missouri:2015:Pituophis catenifer sayi
Missouri:2015:Platanthera ciliaris
Missouri:2015:Platanthera clavellata
Missouri:2015:Platanthera flava var. flava
Missouri:2015:Platanthera flava var. herbiola
Missouri:2015:Platanthera leucophaea
Missouri:2015:Platanthera praeclara
Missouri:2015:Platygobio gracilis
Missouri:2015:Plestiodon obsoletus
Missouri:2015:Plestiodon septentrionalis obtusirostris
Missouri:2015:Plestiodon septentrionalis septentrionalis
Missouri:2015:Plethobasus cyphyus
Missouri:2015:Plethodon albagula
Missouri:2015:Plethodon angusticlavius
Missouri:2015:Plethodon serratus
Missouri:2015:Pogonia ophioglossoides
Missouri:2015:Poliocitellus franklinii
Missouri:2015:Polyergus longicornis
Missouri:2015:Polyodon spathula
Missouri:2015:Porrhomma canernicola
Missouri:2015:Porzana carolina
Missouri:2015:Potamilus capax
Missouri:2015:Primula fassettii
Missouri:2015:Primula frenchii
Missouri:2015:Protonotaria citrea
Missouri:2015:Pseudacris illinoensis
Missouri:2015:Pseudosinella espana
Missouri:2015:Psinidia fenestralis
Missouri:2015:Ptilimnium capillaceum
Missouri:2015:Ptychobranchus occidentalis
Missouri:2015:Pycnanthemum muticum
Missouri:2015:Quadrula cylindrica cylindrica
Missouri:2015:Quadrula fragosa
Missouri:2015:Quercus nigra
Missouri:2015:Quercus prinoides
Missouri:2015:Quercus texana
Missouri:2015:Rallus elegans
Missouri:2015:Rallus limicola
Missouri:2015:Rana palustris
Missouri:2015:Regina grahamii
Missouri:2015:Rhynchosia difformis
Missouri:2015:Rhynchospora harveyi
Missouri:2015:Rhynchospora macrostachya var. macrostachya
Missouri:2015:Ribes americanum
Missouri:2015:Rorippa aquatica
Missouri:2015:Sabatia brachiata
Missouri:2015:Sagittaria ambigua
Missouri:2015:Sambucus pubens
Missouri:2015:Sapindus saponaria var. drummondii
Missouri:2015:Satyrodes appalachia leeuwi
Missouri:2015:Scaphiopus holbrookii holbrookii
Missouri:2015:Scaphirhynchus albus
Missouri:2015:Scaphirhynchus platorynchus
Missouri:2015:Sceloporus undulatus hyacinthinus
Missouri:2015:Schoenoplectus etuberculatus
Missouri:2015:Schoenoplectus hallii
Missouri:2015:Schoenoplectus purshianus
Missouri:2015:Schoenoplectus saximontanus
Missouri:2015:Schoenoplectus subterminalis
Missouri:2015:Scinella lateralis
Missouri:2015:Scirpus pallidus
Missouri:2015:Scutellaria bushii
Missouri:2015:Scutellaria galericulata
Missouri:2015:Seiurus motacilla
Missouri:2015:Serratella frisoni
Missouri:2015:Setophaga cerulea
Missouri:2015:Setophaga pensylvanica
Missouri:2015:Setophaga virens
Missouri:2015:Sida elliottii
Missouri:2015:Silene regia
Missouri:2015:Simpsonaias ambigua
Missouri:2015:Sinella avita
Missouri:2015:Sinella barri
Missouri:2015:Sistrurus miliarius streckeri
Missouri:2015:Sistrurus tergeminus tergeminus
Missouri:2015:Sisyrinchium atlanticum
Missouri:2015:Solidago gattingeri
Missouri:2015:Solidago patula
Missouri:2015:Somatochlora hineana
Missouri:2015:Somatochlora ozarkensis
Missouri:2015:Somatochlora provocans
Missouri:2015:Somatogyrus rosewateri
Missouri:2015:Sonora semiannulata
Missouri:2015:Spea bombifrons
Missouri:2015:Speyeria idalia
Missouri:2015:Sphalloplana evaginata
Missouri:2015:Sphalloplana hubrichti
Missouri:2015:Spilogale putorius interrupta
Missouri:2015:Spiraea tomentosa
Missouri:2015:Spiza americana
Missouri:2015:Spizella pusilla
Missouri:2015:Stagnicola elodes
Missouri:2015:Stenonema bednariki
Missouri:2015:Sterna antillarum athalassos
Missouri:2015:Storeria occiptomaculata occipitomaculata
Missouri:2015:Sturnella magna
Missouri:2015:Stygobromus barri
Missouri:2015:Stygobromus clantoni
Missouri:2015:Stygobromus onondagaensis
Missouri:2015:Stygobromus subtilis
Missouri:2015:Stylurus notatus
Missouri:2015:Sullivantia sullivantii
Missouri:2015:Sylvilagus aquaticus
Missouri:2015:Symphoricarpos occidentalis
Missouri:2015:Tantilla gracilis
Missouri:2015:Taxidea taxus
Missouri:2015:Terrapene carolina triunguis
Missouri:2015:Terrapene ornata ornata
Missouri:2015:Tettigidea armata
Missouri:2015:Thalia dealbata
Missouri:2015:Thamnophis radix
Missouri:2015:Thelesperma filifolium
Missouri:2015:Thryomanes bewickii
Missouri:2015:Tipularia discolor
Missouri:2015:Tomocerus missus
Missouri:2015:Toxolasma lividum
Missouri:2015:Toxostoma rufum
Missouri:2015:Tradescantia ozarkana
Missouri:2015:Triadenum tubulosum
Missouri:2015:Trichostema setaceum
Missouri:2015:Trifolium carolinianum
Missouri:2015:Trifolium stoloniferum
Missouri:2015:Trillium nivale
Missouri:2015:Trillium pusillum var. ozarkanum
Missouri:2015:Triops longicaudatus
Missouri:2015:Tropidoclonion lineatum
Missouri:2015:Tympanuchus cupido
Missouri:2015:Typhlichthys subterraneus
Missouri:2015:Tyto alba
Missouri:2015:Ulmus crassifolia
Missouri:2015:Umbra limi 
Missouri:2015:Ursus americanus
Missouri:2015:Utricularia minor
Missouri:2015:Utricularia subulata
Missouri:2015:Valerianella ozarkana
Missouri:2015:Vermivora pinus
Missouri:2015:Vertigo oscariana
Missouri:2015:Viburnum bracteatum
Missouri:2015:Viburnum dentatum
Missouri:2015:Viburnum recognitum
Missouri:2015:Viola affinis
Missouri:2015:Vireo bellii
Missouri:2015:Wolffiella gladiata
Missouri:2015:Woodwardia areolata
Missouri:2015:Xenochalepus potomaca
Missouri:2015:Xenotrechus condei
Missouri:2015:Xenotrechus denticollis
Missouri:2015:Xyris jupicai
Missouri:2015:Yucca arkansana
Missouri:2015:Yucca glauca
Missouri:2015:Zigadenus nuttallii
Missouri:2015:Zosteractis interminata
Oregon:2005:Algamorda newcombiana
Oregon:2005:Allomyia scotti
Oregon:2005:Apochthonius malheuri
Oregon:2005:Arborimus longicaudus
Oregon:2005:Artemisia campestris var. wormskioldii
Oregon:2005:Asio flammeus
Oregon:2005:Aster curtus
Oregon:2005:Aster vialis
Oregon:2005:Astragalus applegatei
Oregon:2005:Astragalus mulfordiae
Oregon:2005:Astragalus sterilis
Oregon:2005:Astragalus tyghensis
Oregon:2005:Athene cunicularia hypugaea
Oregon:2005:Baeolophus ridgwayi
Oregon:2005:Botrychium pumicola
Oregon:2005:Brachylagus idahoensis
Oregon:2005:Branchinecta lynchi
Oregon:2005:Branta canadensis leucopariea
Oregon:2005:Bucephala albeola
Oregon:2005:Bucephala islandica
Oregon:2005:Bufo boreas
Oregon:2005:Calochortus indecorus
Oregon:2005:Catostomus microps
Oregon:2005:Catostomus warnerensis
Oregon:2005:Chasmistes brevirostris
Oregon:2005:Chordeiles minor
Oregon:2005:Corynorhinus townsendii
Oregon:2005:Cottus tenuis
Oregon:2005:Coturnicops noveboracensis
Oregon:2005:Crotalus viridis
Oregon:2005:Cryptomastix hendersoni
Oregon:2005:Cypseloides niger
Oregon:2005:Delphinium pavonaceum
Oregon:2005:Deltistes luxatus
Oregon:2005:Dolichonyx oryzivorus
Oregon:2005:Dryocopus pileatus
Oregon:2005:Empidonax traillii adastus
Oregon:2005:Emys marmorata marmorata
Oregon:2005:Erythronium elegans
Oregon:2005:Euphydryas editha taylori
Oregon:2005:Farula constricta
Oregon:2005:Fluminicola turbiniformis
Oregon:2005:Fritillaria gentneri
Oregon:2005:Gila bicolor eutysoma
Oregon:2005:Gila bicolor ssp.
Oregon:2005:Gila bicolor ssp.
Oregon:2005:Gila boraxobius
Oregon:2005:Gliabates oregonius
Oregon:2005:Gratiola heterosepala
Oregon:2005:Haematopus bachmani
Oregon:2005:Haliaeetus leucocephalus
Oregon:2005:Helminthoglypta hertleini
Oregon:2005:Hochbergellus hirsutus
Oregon:2005:Icteria virens
Oregon:2005:Juga acutifilosa
Oregon:2005:Juga bulbosa
Oregon:2005:Lampetra tridentata ssp.
Oregon:2005:Lampetra tridentata
Oregon:2005:Lanius ludovicianus
Oregon:2005:Lanx alta
Oregon:2005:Lasiurus cinereus
Oregon:2005:Lepidium davisii
Oregon:2005:Lilium occidentale
Oregon:2005:Limnanthes floccosa ssp. grandiflora
Oregon:2005:Limnanthes floccosa ssp. pumila
Oregon:2005:Lomatium greenmanii
Oregon:2005:Lupinus cusickii
Oregon:2005:Melanerpes formicivorus
Oregon:2005:Mentzelia mollis
Oregon:2005:Mirabilis macfarlanei
Oregon:2005:Mitoura johnsoni
Oregon:2005:Monadenia chaceana
Oregon:2005:Monadenia fidelis minor
Oregon:2005:Myotis thysanodes
Oregon:2005:Myotis volans
Oregon:2005:Numenius americanus
Oregon:2005:Oceanodrama leucorhoa
Oregon:2005:Oenothera wolfii
Oregon:2005:Oncorhnchus kisutch
Oregon:2005:Oncorhnchus kisutch
Oregon:2005:Oncorhynchus clarki henshawi
Oregon:2005:Oncorhynchus clarki
Oregon:2005:Oncorhynchus clarki
Oregon:2005:Oncorhynchus clarki
Oregon:2005:Oncorhynchus keta
Oregon:2005:Oncorhynchus mykiss gairdneri
Oregon:2005:Oncorhynchus mykiss
Oregon:2005:Oncorhynchus mykiss
Oregon:2005:Oncorhynchus mykiss
Oregon:2005:Oncorhynchus mykiss
Oregon:2005:Oncorhynchus mykiss
Oregon:2005:Oncorhynchus tshawytscha
Oregon:2005:Oncorhynchus tshawytscha
Oregon:2005:Oregonichthys kalawatseti
Oregon:2005:Oreortyx pictus
Oregon:2005:Patagioenas fasciata
Oregon:2005:Pelecanus erythrorhynchos
Oregon:2005:Pelecanus occidentalis californicus
Oregon:2005:Phacelia argentea
Oregon:2005:Picoides albolarvatus
Oregon:2005:Picoides arcticus
Oregon:2005:Pisodium ultramontanum
Oregon:2005:Plagiobothrys hirtus
Oregon:2005:Plagiobothrys lamprocarpus
Oregon:2005:Plethodon stormi
Oregon:2005:Podiceps grisegena
Oregon:2005:Polioptila caerulea
Oregon:2005:Pomatiopsis californica
Oregon:2005:Pristiloma arcticum crateris
Oregon:2005:Prophysaon vanattae pardalis
Oregon:2005:Pterostichus rothi
Oregon:2005:Pygulopsis archimedis
Oregon:2005:Pyrgulopsis intermedia
Oregon:2005:Rana cascadea
Oregon:2005:Rana luteiventris
Oregon:2005:Rana pipiens
Oregon:2005:Rana pretiosa
Oregon:2005:Rhinichthys cataractae ssp.
Oregon:2005:Rhyacotriton cascadae
Oregon:2005:Rhyacotriton variegatus
Oregon:2005:Salvelinus confluentus
Oregon:2005:Sialia mexicana
Oregon:2005:Sidalcea nelsoniana
Oregon:2005:Silene douglasii var. oraria
Oregon:2005:Spermophilus washingtoni
Oregon:2005:Speyeria zerene hippolyta
Oregon:2005:Spizella breweri
Oregon:2005:Spizella passerina
Oregon:2005:Sterna caspia
Oregon:2005:Strix nebulosa
Oregon:2005:Strix occidentalis caurina
Oregon:2005:Trifolium owyheense
Oregon:2005:Vespericola sierranus
Oregon:2005:Vorticifex effusus dalli
Oregon:2005:Vorticifex klamathensis sinitsini
Oregon:2005:Zapada wahkeena
Pennsylvania:2005:Holomelina nigricans
Pennsylvania:2005:Lestes dryas
Pennsylvania:2005:Leucorrhinia proxima
Pennsylvania:2005:Lithophane franclemonti
Pennsylvania:2005:Myotis leibii
Pennsylvania:2005:Myotis septentrionalis
Pennsylvania:2005:Nasiaeschna pentacantha
Pennsylvania:2005:Notropis blennius
Pennsylvania:2005:Nycticorax nycticorax
Pennsylvania:2005:Obliquaria reflexa
Pennsylvania:2005:Opheodrys aestivus
Pennsylvania:2005:Oxyloma subeffusum
Pennsylvania:2005:Papaipema araliae
Pennsylvania:2005:Papaipema marginidens
Pennsylvania:2005:Parapamea buffaloensis
Pennsylvania:2005:Paravitrea lacteodens
Pennsylvania:2005:Phyciodes cocyta
Pennsylvania:2005:Promenetus umbilicatellus
Pennsylvania:2005:Pseudacris triseriata
Pennsylvania:2005:Quadrula quadrula
Pennsylvania:2005:Rana sphenocephala
Pennsylvania:2005:Regina septemvittata
Pennsylvania:2005:Rhyacophila otica
Pennsylvania:2005:Richia grotei
Pennsylvania:2005:Satyrium acadica
Pennsylvania:2005:Satyrium favonius ontario
Pennsylvania:2005:Satyrium favonius
Pennsylvania:2005:Satyrodes eurydice eurydice
Pennsylvania:2005:Schizura apicalis
Pennsylvania:2005:Simpsonaias ambigua
Pennsylvania:2005:Sistrurus catenatus catenatus
Pennsylvania:2005:Somatochlora williamsoni
Pennsylvania:2005:Speyeria atlantis
Pennsylvania:2005:Stygobromus pizzinii
Pennsylvania:2005:Sutyna privata teltowa
Pennsylvania:2005:Sutyna privata
Pennsylvania:2005:Sympetrum ambiguum
Pennsylvania:2005:Thorybes bathyllus
Pennsylvania:2005:Tipula williamsiana
Pennsylvania:2005:Triodopsis fraudulenta
Pennsylvania:2005:Utterbackia imbecillis
Pennsylvania:2005:Ventridens virginicus
Pennsylvania:2005:Vertigo milium
Puerto Rico:2005:Accipiter striatus venator
Puerto Rico:2005:Agelaius xanthomus
Puerto Rico:2005:Agonostomus monticola
Puerto Rico:2005:Alloweckellia gurnee
Puerto Rico:2005:Amazona vittata vittata
Puerto Rico:2005:Ameiva wetmorei
Puerto Rico:2005:Ammodramus savannarum
Puerto Rico:2005:Anas bahamensis
Puerto Rico:2005:Anguilla rostrata
Puerto Rico:2005:Anolis cooki
Puerto Rico:2005:Anolis cuvieri
Puerto Rico:2005:Anolis occultus
Puerto Rico:2005:Anolis poncensis
Puerto Rico:2005:Anolis roosevelti
Puerto Rico:2005:Anous stolidus
Puerto Rico:2005:Anthracothorax dominicus
Puerto Rico:2005:Anthracothorax viridis
Puerto Rico:2005:Aramus guarauna
Puerto Rico:2005:Aratus pisonii
Puerto Rico:2005:Artibeus jamaicensis
Puerto Rico:2005:Asio flammeus
Puerto Rico:2005:Atlantea tulita
Puerto Rico:2005:Awaous banana
Puerto Rico:2005:Balaenoptera acutorostrata
Puerto Rico:2005:Balaenoptera borealis
Puerto Rico:2005:Balaenoptera physalus
Puerto Rico:2005:Bispirina brunnea
Puerto Rico:2005:Brachyphylla cavernarum
Puerto Rico:2005:Buteo platypterus brunnescens
Puerto Rico:2005:Calidris canutus
Puerto Rico:2005:Calidris himantopus
Puerto Rico:2005:Caprimulgus noctitherus
Puerto Rico:2005:Cardisoma guanhumi
Puerto Rico:2005:Carduelis cucullata
Puerto Rico:2005:Centropomus ensiferus
Puerto Rico:2005:Centropomus mexicanus
Puerto Rico:2005:Centropomus parallelus
Puerto Rico:2005:Centropomus pectinatus
Puerto Rico:2005:Charadrius alexandrinus
Puerto Rico:2005:Charadrius melodus
Puerto Rico:2005:Charadrius wilsonia
Puerto Rico:2005:Chelonia mydas
Puerto Rico:2005:Chlorostilbon maugaeus
Puerto Rico:2005:Citharichthys uhleri
Puerto Rico:2005:Cittarium pica
Puerto Rico:2005:Coccyzus minor
Puerto Rico:2005:Contopus portoricensis
Puerto Rico:2005:Cyclura cornuta stejnegeri
Puerto Rico:2005:Cypseloides niger
Puerto Rico:2005:Dendrocygna arborea
Puerto Rico:2005:Dendroica adelaidae
Puerto Rico:2005:Dendroica angelae
Puerto Rico:2005:Dendroica caerulescens
Puerto Rico:2005:Dendroica discolor
Puerto Rico:2005:Dendroica petechia
Puerto Rico:2005:Dermochelys coriacea
Puerto Rico:2005:Diadema antillarum
Puerto Rico:2005:Dolichonyx oryzivorus
Puerto Rico:2005:Dormitator maculatus
Puerto Rico:2005:Egretta rufescens
Puerto Rico:2005:Elaenia martinica
Puerto Rico:2005:Eleotris amblyopsis
Puerto Rico:2005:Eleotris pisonis
Puerto Rico:2005:Eleutherodactylus brittoni
Puerto Rico:2005:Eleutherodactylus cooki
Puerto Rico:2005:Eleutherodactylus eneidae
Puerto Rico:2005:Eleutherodactylus gryllus
Puerto Rico:2005:Eleutherodactylus hedricki
Puerto Rico:2005:Eleutherodactylus jasperi
Puerto Rico:2005:Eleutherodactylus juanriveroi
Puerto Rico:2005:Eleutherodactylus karlschmidti
Puerto Rico:2005:Eleutherodactylus locustus
Puerto Rico:2005:Eleutherodactylus monensis
Puerto Rico:2005:Eleutherodactylus portoricensis
Puerto Rico:2005:Eleutherodactylus richmondi
Puerto Rico:2005:Eleutherodactylus unicolor
Puerto Rico:2005:Eleutherodactylus wightmanae
Puerto Rico:2005:Epicrates inornatus
Puerto Rico:2005:Epicrates monensis granti
Puerto Rico:2005:Epicrates monensis monensis
Puerto Rico:2005:Epilobocera sinuatifrons
Puerto Rico:2005:Epinephelus itajara
Puerto Rico:2005:Epinephelus striatus
Puerto Rico:2005:Eptesicus fuscus
Puerto Rico:2005:Equetus lanceolatus
Puerto Rico:2005:Eretmochelys imbricata
Puerto Rico:2005:Erophylla sezekorni
Puerto Rico:2005:Erotelis smaragdus
Puerto Rico:2005:Eulampis holosericeus
Puerto Rico:2005:Euphonia musica
Puerto Rico:2005:Falco peregrinus tundrius
Puerto Rico:2005:Fregata magnificens
Puerto Rico:2005:Fulica caribaea
Puerto Rico:2005:Gecarcinus lateralis
Puerto Rico:2005:Gecarcinus ruricola
Puerto Rico:2005:Geothlypis trichas
Puerto Rico:2005:Geotrygon chrysia
Puerto Rico:2005:Geotrygon montana
Puerto Rico:2005:Geotrygon mystacea
Puerto Rico:2005:Ginglymostoma cirratum
Puerto Rico:2005:Globicephala macrorhynchus
Puerto Rico:2005:Gobiesox nudus
Puerto Rico:2005:Gobiomorus dormitor
Puerto Rico:2005:Goniopsis cruentata
Puerto Rico:2005:Gramma loreto
Puerto Rico:2005:Grampus griseus
Puerto Rico:2005:Guavina guavina
Puerto Rico:2005:Haematopus palliatus
Puerto Rico:2005:Hippocampus spp.
Puerto Rico:2005:Icterus dominicensis
Puerto Rico:2005:Ixobrychus exilis
Puerto Rico:2005:Joturus pichardi
Puerto Rico:2005:Kogia breviceps
Puerto Rico:2005:Lasiurus borealis
Puerto Rico:2005:Laterallus jamaicensis
Puerto Rico:2005:Loxigilla portoricensis
Puerto Rico:2005:Mabuya mabouya sloani
Puerto Rico:2005:Macrobrachium acanthurus
Puerto Rico:2005:Macrobrachium carcinus
Puerto Rico:2005:Macrobrachium crenulatum
Puerto Rico:2005:Macrobrachium faustinum
Puerto Rico:2005:Macrobrachium heterochirus
Puerto Rico:2005:Malanorhinus boeki
Puerto Rico:2005:Megalops atlanticus
Puerto Rico:2005:Megaptera novaeangliae
Puerto Rico:2005:Megascops nudipes
Puerto Rico:2005:Melanerpes portoricensis
Puerto Rico:2005:Microphis brachyurus
Puerto Rico:2005:Mniotilta varia
Puerto Rico:2005:Molossus molossus
Puerto Rico:2005:Monophyllus redmani
Puerto Rico:2005:Mormoops blainvillii
Puerto Rico:2005:Mulloidichthys martinicus
Puerto Rico:2005:Myiarchus antillarum
Puerto Rico:2005:Nesospingus speculiferus
Puerto Rico:2005:Noctilio leporinus
Puerto Rico:2005:Nomonix dominicus
Puerto Rico:2005:Numenius phaeopus
Puerto Rico:2005:Octopus spp.
Puerto Rico:2005:Orcinus orca
Puerto Rico:2005:Orthorynchus cristatus
Puerto Rico:2005:Oxyura jamaicensis
Puerto Rico:2005:Panulirus laevicauda
Puerto Rico:2005:Parula americana
Puerto Rico:2005:Patagioenas inornata wetmorei
Puerto Rico:2005:Patagioenas leucocephala
Puerto Rico:2005:Pelecanus occidentalis
Puerto Rico:2005:Peltophryne lemur
Puerto Rico:2005:Phaethon aethereus
Puerto Rico:2005:Phaethon lepturus
Puerto Rico:2005:Physeter macrocephalus
Puerto Rico:2005:Podilymbus podiceps
Puerto Rico:2005:Pomadasys crocro
Puerto Rico:2005:Porzana flaviventer
Puerto Rico:2005:Pseudophalus mindii
Puerto Rico:2005:Pseudorca crassidens
Puerto Rico:2005:Pseudupeneus maculatus
Puerto Rico:2005:Pterochelidon fulva
Puerto Rico:2005:Pteronotus parnellii
Puerto Rico:2005:Pteronotus quadridens
Puerto Rico:2005:Puffinus iherminieri
Puerto Rico:2005:Rallus longirostris
Puerto Rico:2005:Sabellastarte magnifica
Puerto Rico:2005:Saurothera vieilloti
Puerto Rico:2005:Scarus guacamaia
Puerto Rico:2005:Seiurus aurocapillus
Puerto Rico:2005:Seiurus motacilla
Puerto Rico:2005:Seiurus novaboracensis
Puerto Rico:2005:Setophaga ruticilla
Puerto Rico:2005:Sicydium plumieri
Puerto Rico:2005:Sicydium punctatum
Puerto Rico:2005:Sparisoma spp
Puerto Rico:2005:Sphaerodactylus gaigae
Puerto Rico:2005:Sphaerodactylus levinsi
Puerto Rico:2005:Sphaerodactylus micropithecus
Puerto Rico:2005:Spindalis portoricensis
Puerto Rico:2005:Spirobranchius giganteus
Puerto Rico:2005:Stenella coeruleoalba
Puerto Rico:2005:Stenella frontalis
Puerto Rico:2005:Stenella longirostris
Puerto Rico:2005:Steno bredanensis
Puerto Rico:2005:Stenoderma rufum
Puerto Rico:2005:Sterna antillarum
Puerto Rico:2005:Sterna dougalli
Puerto Rico:2005:Sula dactylatra
Puerto Rico:2005:Sula leucogaster
Puerto Rico:2005:Sula sula
Puerto Rico:2005:Tachybaptus dominicus
Puerto Rico:2005:Tadarida brasiliensis
Puerto Rico:2005:Todus mexicanus
Puerto Rico:2005:Trachemys stejnegeri
Puerto Rico:2005:Trichechus manatus
Puerto Rico:2005:Tursiops truncatus
Puerto Rico:2005:Typhlatya monae
Puerto Rico:2005:Typhlops granti
Puerto Rico:2005:Typhlops monensis
Puerto Rico:2005:Tyrannus caudifasciatus
Puerto Rico:2005:Uca leptodactyla
Puerto Rico:2005:Uca major
Puerto Rico:2005:Uca thayeri
Puerto Rico:2005:Uca vocator
Puerto Rico:2005:Ucides cordatus
Puerto Rico:2005:Vireo altiloquus
Puerto Rico:2005:Vireo latimeri
Puerto Rico:2005:Ziphius cavirostris
Texas:2005:?Agastoschizomus n.sp.
Texas:2005:Adhemarius blanchardorum
Texas:2005:Agathymus neumoegeni mcalpinei
Texas:2005:Agrilus subtropicus (Schaeffer)
Texas:2005:Allopentarthrum sp. TAC 2
Texas:2005:Alopias vulpinus
Texas:2005:Amazilia yucatanensis
Texas:2005:Ammodramus henslowii
Texas:2005:Ammodramus leconteii
Texas:2005:Anthophorula (Anthophorisca) ignota (Timberlake
Texas:2005:Apenes sp. UASM 11
Texas:2005:Aquila chrysaetos
Texas:2005:Arkansia wheeleri
Texas:2005:Awaous banana
Texas:2005:Aythya affinis
Texas:2005:Aythya americana
Texas:2005:Baliosus sp. EGR 1
Texas:2005:Batrisodes (Excavodes) clypeonotus (Brendel)
Texas:2005:Berginus sp. EGR 1
Texas:2005:Blarina carolinensis
Texas:2005:Calidris alba
Texas:2005:Cambarellus ninae
Texas:2005:Carcharhinus brachyurus
Texas:2005:Carcharhinus limbatus
Texas:2005:Cicurina (Cicurella) hoodensis (Cokendolpher &
Texas:2005:Cicurina elliotti (Gertsch)
Texas:2005:Cicurina joya (Gertsch)
Texas:2005:Cicurina microps (Chamberlin and Ivie)
Texas:2005:Cicurina pablo (Gertsch)
Texas:2005:Cicurina sansaba (Gertsch)
Texas:2005:Cicurina sprousei (Gertsch)
Texas:2005:Cicurina wartoni (Gertsch)
Texas:2005:Colletes saritensis (Stephen)
Texas:2005:Corvus imparatus
Texas:2005:Cynoscion nebulosus
Texas:2005:Cyprinella proserpina
Texas:2005:Cyprinella sp.
Texas:2005:Cyprinodon elegans
Texas:2005:Cyrtonyx montezumae
Texas:2005:Deltochilum scabriusculum scabriusculum (Bates)
Texas:2005:Dendroica discolor
Texas:2005:Dendroica dominica
Texas:2005:Desmiphora aegrota (Bates)
Texas:2005:Diomus pseudotaedatus (Gordon)
Texas:2005:Disonycha barberi (Blake)
Texas:2005:Drymarchon corais
Texas:2005:Dryocopus pileatus
Texas:2005:Ecyrus penicillatus (Bates)
Texas:2005:Egretta thula
Texas:2005:Eidmannella bullata (Gertsch)
Texas:2005:Eidmannella delicata (Gertsch)
Texas:2005:Eidmannella nasuta (Gertsch)
Texas:2005:Eidmannella reclusa (Gertsch)
Texas:2005:Elanoides forficatus
Texas:2005:Empidonax virescens
Texas:2005:Epinephalus drummondhayi
Texas:2005:Eremophila alpestris
Texas:2005:Etheostoma grahami
Texas:2005:Etheostoma radiosum
Texas:2005:Eubalaena glacialis
Texas:2005:Eubulus sp. TAC 1
Texas:2005:Euchemotrema leai cheatumi
Texas:2005:Euderma maculatum
Texas:2005:Euphagus carolinus
Texas:2005:Eurycea nana
Texas:2005:Eurycea naufragia
Texas:2005:Eurycea neotenes
Texas:2005:Eurycea pterophila
Texas:2005:Eurycea sosorum
Texas:2005:Eurycea spp.
Texas:2005:Falco mexicanus
Texas:2005:Falco sparverius
Texas:2005:Fallicamberus devastator
Texas:2005:Fallicamberus macneesei
Texas:2005:Farfantopenaeus aztecus
Texas:2005:Farfantopenaeus duorarum
Texas:2005:Feresa attenuata
